EqID,Equation,Framework,Domain,SourceDoc,SourceLine,Description,VerificationStatus,RelatedEqs,ExperimentalTest,Category
LE1111,∂(∆α)2 = −i,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 16, Line 130","∂Φc = −i˜h( f) , (A10) ∂˜h( f) ∂(∆α)2 = −i 5 7168ηu−7/3˜h( f) .",Theoretical,,Theoretical validation required,Derived
LE1112,Appendix B: Dynamical scalarization in ultra-relativistic binary,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 16, Line 134","∂(∆α)2 = −i 5 7168ηu−7/3˜h( f) . (A11) Appendix B: Dynamical scalarization in ultra-relativistic binary neutron stars In this appendix, we discuss the sharp feature observed",Theoretical,,Scalar field interferometry,Derived
LE1113,energy tensor T∗= ϵ∗−3p∗< 0. The mass at which NSs be-,Literature,GR,scalar_tensor_gravity_arxiv.pdf,"Page 16, Line 147","small eﬀective scalar couplings αA. In these stars, the eﬀec- tive scalar coupling is nonperturbatively suppressed below the non-relativistic (low-mass) limit αA ≈α0. The cores of these stars are ultr...",Theoretical,,Scalar field interferometry,Derived
LE1114,f = 560 Hz f = 608 Hz,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 17, Line 13",10 20 50 ˜βA f = 560 Hz f = 608 Hz f = 608.2 Hz f = 130 Hz,Theoretical,,Theoretical validation required,Derived
LE1115,f = 608.2 Hz,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 17, Line 14",20 50 ˜βA f = 560 Hz f = 608 Hz f = 608.2 Hz f = 130 Hz f = 180 Hz,Theoretical,,Theoretical validation required,Derived
LE1116,f = 130 Hz,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 17, Line 15",50 ˜βA f = 560 Hz f = 608 Hz f = 608.2 Hz f = 130 Hz f = 180 Hz f = 230 Hz,Theoretical,,Theoretical validation required,Derived
LE1117,f = 180 Hz,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 17, Line 16",˜βA f = 560 Hz f = 608 Hz f = 608.2 Hz f = 130 Hz f = 180 Hz f = 230 Hz mA = 1.8 M⊙,Theoretical,,Theoretical validation required,Derived
LE1118,f = 230 Hz,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 17, Line 17",f = 560 Hz f = 608 Hz f = 608.2 Hz f = 130 Hz f = 180 Hz f = 230 Hz mA = 1.8 M⊙ mA = 1.9 M⊙,Theoretical,,Theoretical validation required,Derived
LE1119,mA = 1.8 M⊙,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 17, Line 18",f = 608.2 Hz f = 130 Hz f = 180 Hz f = 230 Hz mA = 1.8 M⊙ mA = 1.9 M⊙ 0,Theoretical,,Theoretical validation required,Derived
LE1120,mA = 1.9 M⊙,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 17, Line 19",f = 130 Hz f = 180 Hz f = 230 Hz mA = 1.8 M⊙ mA = 1.9 M⊙ 0 2,Theoretical,,Theoretical validation required,Derived
LE1121,arXiv:1403.7377 [gr-qc].,Literature,Math,scalar_tensor_gravity_arxiv.pdf,"Page 17, Line 79","equations in a four-dimensional space,” Int. J. Theor. Phys. 10, 363–384 (1974). [10] Cliﬀord M. Will, “The Confrontation between General Rel- ativity and Experiment,” Living Rev. Rel. 17, 4 (2014), a...",Theoretical,,Dimensional spectroscopy,Derived
LE1122,arXiv:gr-qc/0411129 [gr-qc].,Literature,GR,scalar_tensor_gravity_arxiv.pdf,"Page 17, Line 101","Rev. D58, 042001 (1998), arXiv:gr-qc/9803031 [gr-qc]. [17] Emanuele Berti, Alessandra Buonanno, and Cliﬀord M. Will, “Estimating spinning binary parameters and testing alternative theories of gravity ...",Theoretical,,Theoretical validation required,Derived
LE1123,arXiv:1603.08955 [gr-qc].,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 18, Line 11","[21] Nicolas Yunes, Kent Yagi, and Frans Pretorius, “Theoreti- cal Physics Implications of the Binary Black-Hole Mergers GW150914 and GW151226,” Phys. Rev. D94, 084002 (2016), arXiv:1603.08955 [gr-qc]...",Theoretical,,Theoretical validation required,Derived
LE1124,arXiv:1310.4481 [gr-qc].,Literature,GR,scalar_tensor_gravity_arxiv.pdf,"Page 18, Line 25","[25] Carlos Palenzuela, Enrico Barausse, Marcelo Ponce, and Luis Lehner, “Dynamical scalarization of neutron stars in scalar-tensor gravity theories,” Phys. Rev. D89, 044024 (2014), arXiv:1310.4481 [g...",Theoretical,,Scalar field interferometry,Derived
LE1125,arXiv:1010.5788 [astro-ph.HE].,Literature,Experimental,scalar_tensor_gravity_arxiv.pdf,"Page 18, Line 44","(2016), arXiv:1602.03841 [gr-qc]. [31] Paul Demorest, Tim Pennucci, Scott Ransom, Mallory Roberts, and Jason Hessels, “Shapiro Delay Measurement of A Two Solar Mass Neutron Star,” Nature 467, 1081–108...",Theoretical,,Theoretical validation required,Experimental
LE1126,"the Sky: The Quest for Cosmological Scalar Fields, AIP Conf.",Literature,GR,scalar_tensor_gravity_arxiv.pdf,"Page 18, Line 55","in theoretical and experimental general relativity, gravitation and relativistic ﬁeld theories (2004) pp. 647–666, arXiv:gr- qc/0402007 [gr-qc]. [34] Gilles Esposito-Far`ese, “Tests of scalar-tensor g...",Theoretical,,Scalar field interferometry,Experimental
LE1127,arXiv:1205.1450 [astro-ph.GA].,Literature,GR,scalar_tensor_gravity_arxiv.pdf,"Page 18, Line 64","and Gemma H. Janssen, “The relativistic pulsar-white dwarf bi- nary PSR J1738+0333 II. The most stringent test of scalar- tensor gravity,” Mon. Not. Roy. Astron. Soc. 423, 3328 (2012), arXiv:1205.1450...",Theoretical,,Scalar field interferometry,Derived
LE1128,arXiv:1607.08888 [gr-qc].,Literature,GR,scalar_tensor_gravity_arxiv.pdf,"Page 18, Line 82","[40] David Anderson, Nicolas Yunes, and Enrico Barausse, “The Eﬀect of Cosmological Evolution on Solar System Con- straints and on the Scalarization of Neutron Stars in Mass- less Scalar-Tensor Theori...",Theoretical,,Scalar field interferometry,Derived
LE1129,arXiv:1705.06351 [gr-qc].,Literature,GR,scalar_tensor_gravity_arxiv.pdf,"Page 18, Line 87","[41] David Anderson and Nicols Yunes, “Solar System Constraints on Scalar-Tensor Gravity with Positive Coupling Constant upon Cosmological Evolution of the Scalar Field,” (2017), arXiv:1705.06351 [gr-...",Theoretical,,Scalar field interferometry,Derived
LE1130,arXiv:1602.04766 [gr-qc].,Literature,GR,scalar_tensor_gravity_arxiv.pdf,"Page 18, Line 95","[43] Stoytcho S. Yazadjiev, Daniela D. Doneva, and Dimitar Popchev, “Slowly rotating neutron stars in scalar-tensor theories with a massive scalar ﬁeld,” Phys. Rev. D93, 084038 (2016), arXiv:1602.0476...",Theoretical,,Scalar field interferometry,Derived
LE1131,arXiv:0908.0285 [astro-ph.GA].,Literature,GR,scalar_tensor_gravity_arxiv.pdf,"Page 18, Line 102","Scalar-Tensor Gravity,” (2017), arXiv:1703.06341 [gr-qc]. [45] K. Lazaridis et al., “Generic tests of the existence of the grav- itational dipole radiation and the variation of the gravitational const...",Theoretical,,Scalar field interferometry,Derived
LE1132,arXiv:1605.01665 [astro-ph.HE].,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 18, Line 122","and Paulo C. C. Freire, “The millisec- ond pulsar mass distribution: Evidence for bimodality and constraints on the maximum neutron star mass,” (2016), arXiv:1605.01665 [astro-ph.HE]. [51] J. Antoniad...",Theoretical,,Theoretical validation required,Derived
LE1133,arXiv:1606.03843 [astro-ph.HE].,Literature,GR,scalar_tensor_gravity_arxiv.pdf,"Page 18, Line 130","termination and evolutionary history,” Mon. Not. Roy. Astron. Soc. 423, 3316 (2012), arXiv:1204.3948 [astro-ph.HE]. [52] Michael Kramer, “Pulsars as probes of gravity and funda- mental physics,” Int. ...",Theoretical,,Theoretical validation required,Derived
LE1134,arXiv:1305.3510 [nucl-th].,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 18, Line 136","relativity with binary radio pulsars,” Mon. Not. Roy. Astron. Soc. 462, L21–L25 (2016), arXiv:1606.02852 [gr-qc]. [54] James M. Lattimer, “The nuclear equation of state and neutron star masses,” Ann. ...",Theoretical,,Theoretical validation required,Derived
LE1135,ing binaries: comparing exact and predictive methods to com-,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 19, Line 51","1901–1904 (2006), arXiv:astro-ph/0601337 [astro-ph]. [70] Walter Del Pozzo, Katherine Grover, Ilya Mandel, and Al- berto Vecchio, “Testing general relativity with compact coalesc- ing binaries: compar...",Theoretical,,Theoretical validation required,Derived
LE1136,arXiv:1408.2356 [gr-qc].,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 19, Line 53","and Al- berto Vecchio, “Testing general relativity with compact coalesc- ing binaries: comparing exact and predictive methods to com- pute the Bayes factor,” Class. Quant. Grav. 31, 205006 (2014), arX...",Theoretical,,Theoretical validation required,Derived
LE1137,arXiv:1409.7215 [gr-qc].,Literature,QM,scalar_tensor_gravity_arxiv.pdf,"Page 19, Line 57","arXiv:1408.2356 [gr-qc]. [71] J. Veitch et al., “Parameter estimation for compact binaries with ground-based gravitational-wave observations using the LAL- Inference software library,” Phys. Rev. D91,...",Theoretical,,Theoretical validation required,Experimental
LE1138,arXiv:gr-qc/0703086 [GR-QC].,Literature,QM,scalar_tensor_gravity_arxiv.pdf,"Page 19, Line 74","Rev. D77, 042001 (2008), arXiv:gr-qc/0703086 [GR-QC]. [75] B. P. Abbott et al., “Prospects for Observing and Localizing Gravitational-Wave Transients with Advanced LIGO and Ad-",Theoretical,,Theoretical validation required,Derived
LE1139,arXiv:1502.01589 [astro-ph.CO].,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 19, Line 81","vanced Virgo,” Living Rev. Rel. 19, 1 (2016), arXiv:1304.0670 [gr-qc]. [76] P. A. R. Ade et al. (Planck), “Planck 2015 results. XIII. Cos- mological parameters,” Astron. Astrophys. 594, A13 (2016), ar...",Theoretical,,Theoretical validation required,Derived
LE1140,arXiv:1302.2198 [gr-qc].,Literature,QM,scalar_tensor_gravity_arxiv.pdf,"Page 19, Line 88","150 (2016), arXiv:1608.08211 [astro-ph.HE]. [78] K G Arun and Archana Pai, “Tests of General Relativ- ity and Alternative theories of gravity using Gravitational Wave observations,” Int. J. Mod. Phys....",Theoretical,,Theoretical validation required,Experimental
LE1141,arXiv:1412.6789 [gr-qc].,Literature,GR,scalar_tensor_gravity_arxiv.pdf,"Page 19, Line 102","and M. H. Soﬀel (2010) pp. 306–314. [81] Raissa F. P. Mendes, “Possibility of setting a new constraint to scalar-tensor theories,” Phys. Rev. D91, 064024 (2015), arXiv:1412.6789 [gr-qc]. [82] Carlos P...",Theoretical,,Scalar field interferometry,Derived
LE1142,arXiv:1105.3794 [astro-ph.IM].,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 19, Line 114","[84] Rendong Nan, Di Li, Chengjin Jin, Qiming Wang, Lichun Zhu, Wenbai Zhu, Haiyan Zhang, Youling Yue, and Lei Qian, “The Five-Hundred-Meter Aperture Spherical Radio Telescope (FAST) Project,” Int. J....",Theoretical,,Theoretical validation required,Derived
LE1143,nermost stable circular orbit: comparison with multiple post-,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 19, Line 116","“The Five-Hundred-Meter Aperture Spherical Radio Telescope (FAST) Project,” Int. J. Mod. Phys. D20, 989–1024 (2011), arXiv:1105.3794 [astro-ph.IM]. [85] Marc Favata, “Conservative self-force correctio...",Theoretical,,Theoretical validation required,Derived
LE1144,arXiv:1008.4622 [gr-qc].,Literature,General,scalar_tensor_gravity_arxiv.pdf,"Page 19, Line 118","arXiv:1105.3794 [astro-ph.IM]. [85] Marc Favata, “Conservative self-force correction to the in- nermost stable circular orbit: comparison with multiple post- Newtonian-based methods,” Phys. Rev. D83, ...",Theoretical,,Theoretical validation required,Derived
LE1145,ISSN: 0004-6361 ; e-ISSN: 1432-0746,Literature,General,spacetime_foam_constraints.pdf,"Page 5, Line 15",Astronomy & Astrophysics (A&A) Editor-in-Chief: T. Forveille Letters Editor-in-Chief: J. Alves Managing Editor: D. Elbaz ISSN: 0004-6361 ; e-ISSN: 1432-0746 Frequency: 12 volumes per year Published by...,Theoretical,,Theoretical validation required,Derived
LE1146,medium (ISM) masses in a sample of 708 galaxies at z = 0.3 to 4.5 in the COSMOS ﬁeld. The galaxy,Literature,QM,time_crystal_continuous.pdf,"Page 1, Line 12","A. Pope15, S. Toft3, and D.Masters7 Draft version April 14, 2017 ABSTRACT ALMA observations of the long wavelength dust continuum are used to estimate the interstellar medium (ISM) masses in a sample ...",Theoretical,,Theoretical validation required,Experimental
LE1147,arXiv:1702.04729v2  [astro-ph.GA]  13 Apr 2017,Literature,General,time_crystal_continuous.pdf,"Page 1, Line 107","Properly constraining the evolution of the gas con- tents would require time-consuming CO line observations spanning and populating the full ranges of redshift, M∗ and MS versus SB populations. In add...",Theoretical,,Theoretical validation required,Experimental
LE1148,at z = 0.3 to 4.5. Given the positional prior from the,Literature,QM,time_crystal_continuous.pdf,"Page 2, Line 47","infrared wavelengths by Herschel. All of the Herschel sources within the ALMA FOVs are detected by ALMA, so this is a complete sampling of the IR-bright galaxies at z = 0.3 to 4.5. Given the positiona...",Theoretical,,Theoretical validation required,Derived
LE1149,lation from M∗= 1010−1012 M⊙is presented in Section,Literature,General,time_crystal_continuous.pdf,"Page 2, Line 107",ies. The derived equations are summarized in Tables 2 and 3. The overall cosmic evolution of the ISM contents and the gas mass fractions integrated over the galaxy popu- lation from M∗= 1010−1012 M⊙is...,Theoretical,,Theoretical validation required,Fundamental
LE1150,"respectively. The evolution of the MS as a function of z, ζMS(z) (Speagle et al. 2014, ﬁt # 49) is normalized to z = 0 – ζMS(z) = (1 + z)2.9",Literature,General,time_crystal_continuous.pdf,"Page 3, Line 5","Evolution of ISM, SF, and Accretion at High-Redshift 3 Figure 1. The dependencies of the MS star formation rate as a function of redshift and stellar mass are shown on the Left and Right, respectively...",Theoretical,,Theoretical validation required,Derived
LE1151,"for log (M∗) = 10.5 M⊙. The shape of the MS as a function of mass (ζMS(M∗)) is taken from the z = 1.2 MS of Lee et al. (2015), normalized",Literature,General,time_crystal_continuous.pdf,"Page 3, Line 6","3 Figure 1. The dependencies of the MS star formation rate as a function of redshift and stellar mass are shown on the Left and Right, respectively. The evolution of the MS as a function of z, ζMS(z) ...",Theoretical,,Theoretical validation required,Derived
LE1152,to a ﬁducial mass of log M∗= 10.5 M⊙. The constant of normalization is SFR = 3.23 M⊙yr−1 for z = 0 and log M∗= 10.5 M⊙.,Literature,General,time_crystal_continuous.pdf,"Page 3, Line 7","Figure 1. The dependencies of the MS star formation rate as a function of redshift and stellar mass are shown on the Left and Right, respectively. The evolution of the MS as a function of z, ζMS(z) (S...",Theoretical,,Theoretical validation required,Derived
LE1153,SFRMS = 10(0.59 log(M∗)−5.77) ×,Literature,General,time_crystal_continuous.pdf,"Page 3, Line 17","et al. (2012), Whitaker et al. (2014), Schreiber et al. (2015), Lee et al. (2015) and Tomczak et al. (2016). Model # 49 is expressed analytically by SFRMS = 10(0.59 log(M∗)−5.77) × (1 + z)(0.22 log(M∗...",Theoretical,,Theoretical validation required,Phenomenological
LE1154,"We use this function, evaluated at log(M∗) = 10.5M⊙to",Literature,General,time_crystal_continuous.pdf,"Page 3, Line 19","(2015), Lee et al. (2015) and Tomczak et al. (2016). Model # 49 is expressed analytically by SFRMS = 10(0.59 log(M∗)−5.77) × (1 + z)(0.22 log(M∗)+0.59) . We use this function, evaluated at log(M∗) = 1...",Theoretical,,Theoretical validation required,Phenomenological
LE1155,ζMS(z) ≡SFRMS(z)/SFRMS(z = 0)= (1 + z)2.9 .(1),Literature,General,time_crystal_continuous.pdf,"Page 3, Line 21","SFRMS = 10(0.59 log(M∗)−5.77) × (1 + z)(0.22 log(M∗)+0.59) . We use this function, evaluated at log(M∗) = 10.5M⊙to describe the redshift evolution of the MS, ζMS(z) ≡SFRMS(z)/SFRMS(z = 0)= (1 + z)2.9 ...",Theoretical,,Theoretical validation required,Derived
